Tweet ID,URL,Content,Likes,Retweets,Replies,Quotes,Views,Date
1925262815570362579,https://x.com/wonhodasilva/status/1925262815570362579,"@kleriene18 entao pq os medicos ainda falam de principio de pneumonia? inclusive, uma medica falou isso pro meu namorado quando ele tava ruim mas estranhei pq nao passou nenhum exame, só receitou antibiótico e falou pra ele voltar caso nao melhorasse. fiquei sem entender",0,0,0,0,24,"May 21, 2025 at 06:49 PM"
1925262573345059293,https://x.com/synkarinae/status/1925262573345059293,@Nicklolhaha VAMO,0,0,1,0,3,"May 21, 2025 at 06:49 PM"
1925262266284318935,https://x.com/DGS_CalixtoG/status/1925262266284318935,"El contagio de la faringitis vírica puede ser durante varios días, dependiendo del tipo de virus, mientras que para faringitis estreptocócica es mayor antes de comenzar el tratamiento antibiótico, pero disminuye drásticamente después de 24 horas de tratamiento. #CubaPorLaVida https://t.co/ZfEtcpLU5y",0,0,0,0,12,"May 21, 2025 at 06:47 PM"
1925258629617193275,https://x.com/mari_tniero/status/1925258629617193275,"Juro, já vi fornecedor enrolado mas que nem a …

Os cara parece antibiótico, me responde só de 12 em 12h",0,0,0,0,21,"May 21, 2025 at 06:33 PM"
1925257608031604748,https://x.com/babymathh/status/1925257608031604748,"ata, o antibiótico me deixa doido 🤡🤡",0,0,0,0,10,"May 21, 2025 at 06:29 PM"
1925255341157081572,https://x.com/frantoska/status/1925255341157081572,"@s3nzarumore immaginavo servisse l'antibiotico anche a te purtroppo, di solito se la febbre non passa subito c'è qualche batterio in giro",0,0,1,0,38,"May 21, 2025 at 06:20 PM"
1925254901069713857,https://x.com/debsiexpondo/status/1925254901069713857,@ann4clarysse Ja me chamaram de antibiótico pq eu só aparecia de 8 em 8 horas,0,0,0,0,8,"May 21, 2025 at 06:18 PM"
1925254757570003392,https://x.com/Omero79/status/1925254757570003392,"@Ladyviolet26 @iLGoRi @Antonio_DiSiena Disse di avere problemi a livello respiratorio. Il medico prescrisse, tramite aerosol, decongestionanti e cortisonici, poi ibuprofene e punture di antibiotico",2,0,1,0,11,"May 21, 2025 at 06:17 PM"
1925254147663651161,https://x.com/Tersite66/status/1925254147663651161,"@LaStampa Bene, ottimo lavoro: invece di un banale antibiotico [noioso, efficace, scientificamente provato], si è scelto il percorso avventuroso dei granuli di zucchero magici. Peccato che la polmonite non sia un’opinione, e i batteri non siano sensibili al pensiero positivo.

Povero bimbo",32,0,0,0,272,"May 21, 2025 at 06:15 PM"
1925253110374551997,https://x.com/RochaJosielly/status/1925253110374551997,"A enfermeira querendo mostrar serviço perguntando se eu coloquei o antibiótico da paciente
Enquanto eu colocava 
O antibiótico 
Na paciente 
Olhei pro soro pendurado 
Olhei pra ela 
""Acho que sim hein """,0,0,0,0,36,"May 21, 2025 at 06:11 PM"
1925253004090892701,https://x.com/s3nzarumore/status/1925253004090892701,"@frantoska guarda ha fatto tutto mia madre di sua iniziativa quindi devo ringraziare lei, ora la doc mi ha prescritto delle vitamine e un antibiotico",0,0,1,0,29,"May 21, 2025 at 06:11 PM"
1925252623143260388,https://x.com/Gustavo04121/status/1925252623143260388,"@Kvannemoon Lhe falta um antibiótico e antinflamatório
Isso sim é um banquete",0,0,0,0,2,"May 21, 2025 at 06:09 PM"
1925251773138088118,https://x.com/dumaiscedo/status/1925251773138088118,"@madeinbajor eu so tenho crise alérgica de sinusite. 

o segredo é lavagem nasal 2x ao dia com soro fisiológico e descongex plus 

se for bacteriano tem que tomar antibiótico",0,0,1,0,48,"May 21, 2025 at 06:06 PM"
1925251344799076515,https://x.com/fiquelivreee/status/1925251344799076515,@Louh_novak Só vou tomar uma injeção e pedir receita de antibiótico amiga. Tá tranquilo,2,1,1,0,68,"May 21, 2025 at 06:04 PM"
1925246850405138771,https://x.com/puisoned/status/1925246850405138771,eu queria encher a porra da minha cara de cachaça mas vou te q toma antibiótico Deus cuida fe mim,1,0,2,0,46,"May 21, 2025 at 05:46 PM"
1925244371374383105,https://x.com/_Sparafucile_/status/1925244371374383105,Las bacterias cuando me tomo el antibiótico. https://t.co/64TmUPXuro,2,0,0,0,33,"May 21, 2025 at 05:36 PM"
